# PIT top-100 liquidity universe (v6 monthly_pit_universe).
# One row per (symbol, month): from_date <= as_of < to_date; empty to_date = current.
# Regenerate monthly: python scripts/build_daily_universe.py
symbol,name,sector,from_date,to_date
WAAREEENER,WAAREEENER,UNKNOWN,2025-07-01,2025-08-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2025-07-01,2025-08-01
KAYNES,KAYNES,UNKNOWN,2025-07-01,2025-08-01
PFC,PFC,UNKNOWN,2025-07-01,2025-08-01
WIPRO,WIPRO,UNKNOWN,2025-07-01,2025-08-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2025-07-01,2025-08-01
AMBER,AMBER,UNKNOWN,2025-07-01,2025-08-01
RVNL,RVNL,UNKNOWN,2025-07-01,2025-08-01
TECHM,TECHM,UNKNOWN,2025-07-01,2025-08-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2025-07-01,2025-08-01
ANGELONE,ANGELONE,UNKNOWN,2025-07-01,2025-08-01
PERSISTENT,PERSISTENT,UNKNOWN,2025-07-01,2025-08-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2025-07-01,2025-08-01
TITAN,TITAN,UNKNOWN,2025-07-01,2025-08-01
BHEL,BHEL,UNKNOWN,2025-07-01,2025-08-01
ONGC,ONGC,UNKNOWN,2025-07-01,2025-08-01
INDHOTEL,INDHOTEL,UNKNOWN,2025-07-01,2025-08-01
MCX,MCX,UNKNOWN,2025-07-01,2025-08-01
BDL,BDL,UNKNOWN,2025-07-01,2025-08-01
IRFC,IRFC,UNKNOWN,2025-07-01,2025-08-01
COALINDIA,COALINDIA,UNKNOWN,2025-07-01,2025-08-01
POLICYBZR,POLICYBZR,UNKNOWN,2025-07-01,2025-08-01
ADANIENT,ADANIENT,UNKNOWN,2025-07-01,2025-08-01
TATAPOWER,TATAPOWER,UNKNOWN,2025-07-01,2025-08-01
CANBK,CANBK,UNKNOWN,2025-07-01,2025-08-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2025-07-01,2025-08-01
DLF,DLF,UNKNOWN,2025-07-01,2025-08-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2025-07-01,2025-08-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2025-07-01,2025-08-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2025-07-01,2025-08-01
EICHERMOT,EICHERMOT,UNKNOWN,2025-07-01,2025-08-01
PNB,PNB,UNKNOWN,2025-07-01,2025-08-01
DIVISLAB,DIVISLAB,UNKNOWN,2025-07-01,2025-08-01
BPCL,BPCL,UNKNOWN,2025-07-01,2025-08-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2025-07-01,2025-08-01
DRREDDY,DRREDDY,UNKNOWN,2025-07-01,2025-08-01
BANKBARODA,BANKBARODA,UNKNOWN,2025-07-01,2025-08-01
GAIL,GAIL,UNKNOWN,2025-07-01,2025-08-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2025-07-01,2025-08-01
VOLTAS,VOLTAS,UNKNOWN,2025-07-01,2025-08-01
SIEMENS,SIEMENS,UNKNOWN,2025-07-01,2025-08-01
IREDA,IREDA,UNKNOWN,2025-07-01,2025-08-01
CIPLA,CIPLA,UNKNOWN,2025-07-01,2025-08-01
POLYCAB,POLYCAB,UNKNOWN,2025-07-01,2025-08-01
NAUKRI,NAUKRI,UNKNOWN,2025-07-01,2025-08-01
MOTHERSON,MOTHERSON,UNKNOWN,2025-07-01,2025-08-01
CAMS,CAMS,UNKNOWN,2025-07-01,2025-08-01
LUPIN,LUPIN,UNKNOWN,2025-07-01,2025-08-01
GODREJPROP,GODREJPROP,UNKNOWN,2025-07-01,2025-08-01
SAIL,SAIL,UNKNOWN,2025-07-01,2025-08-01
JSWENERGY,JSWENERGY,UNKNOWN,2025-07-01,2025-08-01
VMM,VMM,UNKNOWN,2025-07-01,2025-08-01
ABB,ABB,UNKNOWN,2025-07-01,2025-08-01
COCHINSHIP,COCHINSHIP,UNKNOWN,2025-07-01,2025-08-01
HDFCBANK,HDFCBANK,UNKNOWN,2025-08-01,2025-09-01
BSE,BSE,UNKNOWN,2025-08-01,2025-09-01
RELIANCE,RELIANCE,UNKNOWN,2025-08-01,2025-09-01
ICICIBANK,ICICIBANK,UNKNOWN,2025-08-01,2025-09-01
INFY,INFY,UNKNOWN,2025-08-01,2025-09-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2025-08-01,2025-09-01
TCS,TCS,UNKNOWN,2025-08-01,2025-09-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2025-08-01,2025-09-01
MAZDOCK,MAZDOCK,UNKNOWN,2025-08-01,2025-09-01
SBIN,SBIN,UNKNOWN,2025-08-01,2025-09-01
TATAMOTORS,TATAMOTORS,UNKNOWN,2025-08-01,2025-09-01
M&M,M&M,UNKNOWN,2025-08-01,2025-09-01
HAL,HAL,UNKNOWN,2025-08-01,2025-09-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2025-08-01,2025-09-01
AXISBANK,AXISBANK,UNKNOWN,2025-08-01,2025-09-01
BEL,BEL,UNKNOWN,2025-08-01,2025-09-01
LT,LT,UNKNOWN,2025-08-01,2025-09-01
ITC,ITC,UNKNOWN,2025-08-01,2025-09-01
CDSL,CDSL,UNKNOWN,2025-08-01,2025-09-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2025-08-01,2025-09-01
TRENT,TRENT,UNKNOWN,2025-08-01,2025-09-01
DIXON,DIXON,UNKNOWN,2025-08-01,2025-09-01
INDIGO,INDIGO,UNKNOWN,2025-08-01,2025-09-01
JIOFIN,JIOFIN,UNKNOWN,2025-08-01,2025-09-01
SWIGGY,SWIGGY,UNKNOWN,2025-08-01,2025-09-01
PAYTM,PAYTM,UNKNOWN,2025-08-01,2025-09-01
HCLTECH,HCLTECH,UNKNOWN,2025-08-01,2025-09-01
TATASTEEL,TATASTEEL,UNKNOWN,2025-08-01,2025-09-01
MARUTI,MARUTI,UNKNOWN,2025-08-01,2025-09-01
VBL,VBL,UNKNOWN,2025-08-01,2025-09-01
NTPC,NTPC,UNKNOWN,2025-08-01,2025-09-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2025-08-01,2025-09-01
GRSE,GRSE,UNKNOWN,2025-08-01,2025-09-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2025-08-01,2025-09-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2025-08-01,2025-09-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2025-08-01,2025-09-01
WAAREEENER,WAAREEENER,UNKNOWN,2025-08-01,2025-09-01
VEDL,VEDL,UNKNOWN,2025-08-01,2025-09-01
COFORGE,COFORGE,UNKNOWN,2025-08-01,2025-09-01
SUZLON,SUZLON,UNKNOWN,2025-08-01,2025-09-01
IDEA,IDEA,UNKNOWN,2025-08-01,2025-09-01
POWERGRID,POWERGRID,UNKNOWN,2025-08-01,2025-09-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2025-08-01,2025-09-01
BDL,BDL,UNKNOWN,2025-08-01,2025-09-01
HINDALCO,HINDALCO,UNKNOWN,2025-08-01,2025-09-01
RECLTD,RECLTD,UNKNOWN,2025-08-01,2025-09-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2025-08-01,2025-09-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2025-08-01,2025-09-01
MCX,MCX,UNKNOWN,2025-08-01,2025-09-01
TECHM,TECHM,UNKNOWN,2025-08-01,2025-09-01
WIPRO,WIPRO,UNKNOWN,2025-08-01,2025-09-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2025-08-01,2025-09-01
KALYANKJIL,KALYANKJIL,UNKNOWN,2025-08-01,2025-09-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2025-08-01,2025-09-01
KAYNES,KAYNES,UNKNOWN,2025-08-01,2025-09-01
PFC,PFC,UNKNOWN,2025-08-01,2025-09-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2025-08-01,2025-09-01
ANGELONE,ANGELONE,UNKNOWN,2025-08-01,2025-09-01
PERSISTENT,PERSISTENT,UNKNOWN,2025-08-01,2025-09-01
RVNL,RVNL,UNKNOWN,2025-08-01,2025-09-01
AMBER,AMBER,UNKNOWN,2025-08-01,2025-09-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2025-08-01,2025-09-01
INDHOTEL,INDHOTEL,UNKNOWN,2025-08-01,2025-09-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2025-08-01,2025-09-01
CANBK,CANBK,UNKNOWN,2025-08-01,2025-09-01
TITAN,TITAN,UNKNOWN,2025-08-01,2025-09-01
ONGC,ONGC,UNKNOWN,2025-08-01,2025-09-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2025-08-01,2025-09-01
DLF,DLF,UNKNOWN,2025-08-01,2025-09-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2025-08-01,2025-09-01
BHEL,BHEL,UNKNOWN,2025-08-01,2025-09-01
POLICYBZR,POLICYBZR,UNKNOWN,2025-08-01,2025-09-01
TATAPOWER,TATAPOWER,UNKNOWN,2025-08-01,2025-09-01
EICHERMOT,EICHERMOT,UNKNOWN,2025-08-01,2025-09-01
COCHINSHIP,COCHINSHIP,UNKNOWN,2025-08-01,2025-09-01
BPCL,BPCL,UNKNOWN,2025-08-01,2025-09-01
DIVISLAB,DIVISLAB,UNKNOWN,2025-08-01,2025-09-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2025-08-01,2025-09-01
PNB,PNB,UNKNOWN,2025-08-01,2025-09-01
COALINDIA,COALINDIA,UNKNOWN,2025-08-01,2025-09-01
IRFC,IRFC,UNKNOWN,2025-08-01,2025-09-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2025-08-01,2025-09-01
BANKBARODA,BANKBARODA,UNKNOWN,2025-08-01,2025-09-01
GAIL,GAIL,UNKNOWN,2025-08-01,2025-09-01
CIPLA,CIPLA,UNKNOWN,2025-08-01,2025-09-01
ADANIENT,ADANIENT,UNKNOWN,2025-08-01,2025-09-01
VOLTAS,VOLTAS,UNKNOWN,2025-08-01,2025-09-01
DRREDDY,DRREDDY,UNKNOWN,2025-08-01,2025-09-01
POLYCAB,POLYCAB,UNKNOWN,2025-08-01,2025-09-01
SIEMENS,SIEMENS,UNKNOWN,2025-08-01,2025-09-01
LUPIN,LUPIN,UNKNOWN,2025-08-01,2025-09-01
HDFCAMC,HDFCAMC,UNKNOWN,2025-08-01,2025-09-01
GODREJPROP,GODREJPROP,UNKNOWN,2025-08-01,2025-09-01
SAIL,SAIL,UNKNOWN,2025-08-01,2025-09-01
IREDA,IREDA,UNKNOWN,2025-08-01,2025-09-01
ABB,ABB,UNKNOWN,2025-08-01,2025-09-01
HDFCLIFE,HDFCLIFE,UNKNOWN,2025-08-01,2025-09-01
JSWENERGY,JSWENERGY,UNKNOWN,2025-08-01,2025-09-01
VMM,VMM,UNKNOWN,2025-08-01,2025-09-01
NAUKRI,NAUKRI,UNKNOWN,2025-08-01,2025-09-01
BSE,BSE,UNKNOWN,2025-09-01,2025-10-01
HDFCBANK,HDFCBANK,UNKNOWN,2025-09-01,2025-10-01
RELIANCE,RELIANCE,UNKNOWN,2025-09-01,2025-10-01
ICICIBANK,ICICIBANK,UNKNOWN,2025-09-01,2025-10-01
INFY,INFY,UNKNOWN,2025-09-01,2025-10-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2025-09-01,2025-10-01
TCS,TCS,UNKNOWN,2025-09-01,2025-10-01
MAZDOCK,MAZDOCK,UNKNOWN,2025-09-01,2025-10-01
M&M,M&M,UNKNOWN,2025-09-01,2025-10-01
TATAMOTORS,TATAMOTORS,UNKNOWN,2025-09-01,2025-10-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2025-09-01,2025-10-01
SBIN,SBIN,UNKNOWN,2025-09-01,2025-10-01
HAL,HAL,UNKNOWN,2025-09-01,2025-10-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2025-09-01,2025-10-01
AXISBANK,AXISBANK,UNKNOWN,2025-09-01,2025-10-01
BEL,BEL,UNKNOWN,2025-09-01,2025-10-01
LT,LT,UNKNOWN,2025-09-01,2025-10-01
DIXON,DIXON,UNKNOWN,2025-09-01,2025-10-01
ITC,ITC,UNKNOWN,2025-09-01,2025-10-01
CDSL,CDSL,UNKNOWN,2025-09-01,2025-10-01
TRENT,TRENT,UNKNOWN,2025-09-01,2025-10-01
INDIGO,INDIGO,UNKNOWN,2025-09-01,2025-10-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2025-09-01,2025-10-01
JIOFIN,JIOFIN,UNKNOWN,2025-09-01,2025-10-01
PAYTM,PAYTM,UNKNOWN,2025-09-01,2025-10-01
WAAREEENER,WAAREEENER,UNKNOWN,2025-09-01,2025-10-01
HCLTECH,HCLTECH,UNKNOWN,2025-09-01,2025-10-01
MARUTI,MARUTI,UNKNOWN,2025-09-01,2025-10-01
TATASTEEL,TATASTEEL,UNKNOWN,2025-09-01,2025-10-01
SWIGGY,SWIGGY,UNKNOWN,2025-09-01,2025-10-01
NTPC,NTPC,UNKNOWN,2025-09-01,2025-10-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2025-09-01,2025-10-01
GRSE,GRSE,UNKNOWN,2025-09-01,2025-10-01
BDL,BDL,UNKNOWN,2025-09-01,2025-10-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2025-09-01,2025-10-01
SUZLON,SUZLON,UNKNOWN,2025-09-01,2025-10-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2025-09-01,2025-10-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2025-09-01,2025-10-01
MCX,MCX,UNKNOWN,2025-09-01,2025-10-01
VBL,VBL,UNKNOWN,2025-09-01,2025-10-01
IDEA,IDEA,UNKNOWN,2025-09-01,2025-10-01
VEDL,VEDL,UNKNOWN,2025-09-01,2025-10-01
COFORGE,COFORGE,UNKNOWN,2025-09-01,2025-10-01
HINDALCO,HINDALCO,UNKNOWN,2025-09-01,2025-10-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2025-09-01,2025-10-01
POWERGRID,POWERGRID,UNKNOWN,2025-09-01,2025-10-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2025-09-01,2025-10-01
RECLTD,RECLTD,UNKNOWN,2025-09-01,2025-10-01
TECHM,TECHM,UNKNOWN,2025-09-01,2025-10-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2025-09-01,2025-10-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2025-09-01,2025-10-01
ANGELONE,ANGELONE,UNKNOWN,2025-09-01,2025-10-01
PERSISTENT,PERSISTENT,UNKNOWN,2025-09-01,2025-10-01
KALYANKJIL,KALYANKJIL,UNKNOWN,2025-09-01,2025-10-01
PFC,PFC,UNKNOWN,2025-09-01,2025-10-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2025-09-01,2025-10-01
KAYNES,KAYNES,UNKNOWN,2025-09-01,2025-10-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2025-09-01,2025-10-01
WIPRO,WIPRO,UNKNOWN,2025-09-01,2025-10-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2025-09-01,2025-10-01
TITAN,TITAN,UNKNOWN,2025-09-01,2025-10-01
CANBK,CANBK,UNKNOWN,2025-09-01,2025-10-01
EICHERMOT,EICHERMOT,UNKNOWN,2025-09-01,2025-10-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2025-09-01,2025-10-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2025-09-01,2025-10-01
ONGC,ONGC,UNKNOWN,2025-09-01,2025-10-01
INDHOTEL,INDHOTEL,UNKNOWN,2025-09-01,2025-10-01
DIVISLAB,DIVISLAB,UNKNOWN,2025-09-01,2025-10-01
DLF,DLF,UNKNOWN,2025-09-01,2025-10-01
AMBER,AMBER,UNKNOWN,2025-09-01,2025-10-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2025-09-01,2025-10-01
COCHINSHIP,COCHINSHIP,UNKNOWN,2025-09-01,2025-10-01
BPCL,BPCL,UNKNOWN,2025-09-01,2025-10-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2025-09-01,2025-10-01
POLICYBZR,POLICYBZR,UNKNOWN,2025-09-01,2025-10-01
TATAPOWER,TATAPOWER,UNKNOWN,2025-09-01,2025-10-01
COALINDIA,COALINDIA,UNKNOWN,2025-09-01,2025-10-01
RVNL,RVNL,UNKNOWN,2025-09-01,2025-10-01
CIPLA,CIPLA,UNKNOWN,2025-09-01,2025-10-01
HDFCAMC,HDFCAMC,UNKNOWN,2025-09-01,2025-10-01
GAIL,GAIL,UNKNOWN,2025-09-01,2025-10-01
ADANIENT,ADANIENT,UNKNOWN,2025-09-01,2025-10-01
DRREDDY,DRREDDY,UNKNOWN,2025-09-01,2025-10-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2025-09-01,2025-10-01
BANKBARODA,BANKBARODA,UNKNOWN,2025-09-01,2025-10-01
PNB,PNB,UNKNOWN,2025-09-01,2025-10-01
VMM,VMM,UNKNOWN,2025-09-01,2025-10-01
BHEL,BHEL,UNKNOWN,2025-09-01,2025-10-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2025-09-01,2025-10-01
POWERINDIA,POWERINDIA,UNKNOWN,2025-09-01,2025-10-01
POLYCAB,POLYCAB,UNKNOWN,2025-09-01,2025-10-01
IRFC,IRFC,UNKNOWN,2025-09-01,2025-10-01
LUPIN,LUPIN,UNKNOWN,2025-09-01,2025-10-01
GODREJPROP,GODREJPROP,UNKNOWN,2025-09-01,2025-10-01
HINDPETRO,HINDPETRO,UNKNOWN,2025-09-01,2025-10-01
SOLARINDS,SOLARINDS,UNKNOWN,2025-09-01,2025-10-01
NAUKRI,NAUKRI,UNKNOWN,2025-09-01,2025-10-01
VOLTAS,VOLTAS,UNKNOWN,2025-09-01,2025-10-01
DMART,DMART,UNKNOWN,2025-09-01,2025-10-01
HDFCLIFE,HDFCLIFE,UNKNOWN,2025-09-01,2025-10-01
HDFCBANK,HDFCBANK,UNKNOWN,2025-10-01,2025-11-01
BSE,BSE,UNKNOWN,2025-10-01,2025-11-01
RELIANCE,RELIANCE,UNKNOWN,2025-10-01,2025-11-01
ICICIBANK,ICICIBANK,UNKNOWN,2025-10-01,2025-11-01
INFY,INFY,UNKNOWN,2025-10-01,2025-11-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2025-10-01,2025-11-01
ETERNAL,ETERNAL,UNKNOWN,2025-10-01,2025-11-01
TCS,TCS,UNKNOWN,2025-10-01,2025-11-01
M&M,M&M,UNKNOWN,2025-10-01,2025-11-01
SBIN,SBIN,UNKNOWN,2025-10-01,2025-11-01
TATAMOTORS,TATAMOTORS,UNKNOWN,2025-10-01,2025-11-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2025-10-01,2025-11-01
AXISBANK,AXISBANK,UNKNOWN,2025-10-01,2025-11-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2025-10-01,2025-11-01
HAL,HAL,UNKNOWN,2025-10-01,2025-11-01
BEL,BEL,UNKNOWN,2025-10-01,2025-11-01
MAZDOCK,MAZDOCK,UNKNOWN,2025-10-01,2025-11-01
LT,LT,UNKNOWN,2025-10-01,2025-11-01
WAAREEENER,WAAREEENER,UNKNOWN,2025-10-01,2025-11-01
ITC,ITC,UNKNOWN,2025-10-01,2025-11-01
DIXON,DIXON,UNKNOWN,2025-10-01,2025-11-01
INDIGO,INDIGO,UNKNOWN,2025-10-01,2025-11-01
TRENT,TRENT,UNKNOWN,2025-10-01,2025-11-01
CDSL,CDSL,UNKNOWN,2025-10-01,2025-11-01
PAYTM,PAYTM,UNKNOWN,2025-10-01,2025-11-01
MARUTI,MARUTI,UNKNOWN,2025-10-01,2025-11-01
SWIGGY,SWIGGY,UNKNOWN,2025-10-01,2025-11-01
JIOFIN,JIOFIN,UNKNOWN,2025-10-01,2025-11-01
HCLTECH,HCLTECH,UNKNOWN,2025-10-01,2025-11-01
GRSE,GRSE,UNKNOWN,2025-10-01,2025-11-01
TATASTEEL,TATASTEEL,UNKNOWN,2025-10-01,2025-11-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2025-10-01,2025-11-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2025-10-01,2025-11-01
INDUSINDBK,INDUSINDBK,UNKNOWN,2025-10-01,2025-11-01
IDEA,IDEA,UNKNOWN,2025-10-01,2025-11-01
NTPC,NTPC,UNKNOWN,2025-10-01,2025-11-01
MCX,MCX,UNKNOWN,2025-10-01,2025-11-01
SUZLON,SUZLON,UNKNOWN,2025-10-01,2025-11-01
SHRIRAMFIN,SHRIRAMFIN,UNKNOWN,2025-10-01,2025-11-01
VEDL,VEDL,UNKNOWN,2025-10-01,2025-11-01
BDL,BDL,UNKNOWN,2025-10-01,2025-11-01
LIQUIDBEES,LIQUIDBEES,UNKNOWN,2025-10-01,2025-11-01
POWERGRID,POWERGRID,UNKNOWN,2025-10-01,2025-11-01
BAJAJ-AUTO,BAJAJ-AUTO,UNKNOWN,2025-10-01,2025-11-01
COFORGE,COFORGE,UNKNOWN,2025-10-01,2025-11-01
HINDALCO,HINDALCO,UNKNOWN,2025-10-01,2025-11-01
VBL,VBL,UNKNOWN,2025-10-01,2025-11-01
ULTRACEMCO,ULTRACEMCO,UNKNOWN,2025-10-01,2025-11-01
HEROMOTOCO,HEROMOTOCO,UNKNOWN,2025-10-01,2025-11-01
COCHINSHIP,COCHINSHIP,UNKNOWN,2025-10-01,2025-11-01
APOLLOHOSP,APOLLOHOSP,UNKNOWN,2025-10-01,2025-11-01
TECHM,TECHM,UNKNOWN,2025-10-01,2025-11-01
KAYNES,KAYNES,UNKNOWN,2025-10-01,2025-11-01
RECLTD,RECLTD,UNKNOWN,2025-10-01,2025-11-01
EICHERMOT,EICHERMOT,UNKNOWN,2025-10-01,2025-11-01
CANBK,CANBK,UNKNOWN,2025-10-01,2025-11-01
BAJAJFINSV,BAJAJFINSV,UNKNOWN,2025-10-01,2025-11-01
DIVISLAB,DIVISLAB,UNKNOWN,2025-10-01,2025-11-01
PERSISTENT,PERSISTENT,UNKNOWN,2025-10-01,2025-11-01
INDUSTOWER,INDUSTOWER,UNKNOWN,2025-10-01,2025-11-01
ADANIPORTS,ADANIPORTS,UNKNOWN,2025-10-01,2025-11-01
TITAN,TITAN,UNKNOWN,2025-10-01,2025-11-01
ASIANPAINT,ASIANPAINT,UNKNOWN,2025-10-01,2025-11-01
MAXHEALTH,MAXHEALTH,UNKNOWN,2025-10-01,2025-11-01
CHOLAFIN,CHOLAFIN,UNKNOWN,2025-10-01,2025-11-01
ANGELONE,ANGELONE,UNKNOWN,2025-10-01,2025-11-01
ONGC,ONGC,UNKNOWN,2025-10-01,2025-11-01
WIPRO,WIPRO,UNKNOWN,2025-10-01,2025-11-01
TVSMOTOR,TVSMOTOR,UNKNOWN,2025-10-01,2025-11-01
ADANIGREEN,ADANIGREEN,UNKNOWN,2025-10-01,2025-11-01
KALYANKJIL,KALYANKJIL,UNKNOWN,2025-10-01,2025-11-01
AMBER,AMBER,UNKNOWN,2025-10-01,2025-11-01
ADANIPOWER,ADANIPOWER,UNKNOWN,2025-10-01,2025-11-01
DLF,DLF,UNKNOWN,2025-10-01,2025-11-01
PFC,PFC,UNKNOWN,2025-10-01,2025-11-01
BPCL,BPCL,UNKNOWN,2025-10-01,2025-11-01
INDHOTEL,INDHOTEL,UNKNOWN,2025-10-01,2025-11-01
POLICYBZR,POLICYBZR,UNKNOWN,2025-10-01,2025-11-01
TATAPOWER,TATAPOWER,UNKNOWN,2025-10-01,2025-11-01
HDFCAMC,HDFCAMC,UNKNOWN,2025-10-01,2025-11-01
COALINDIA,COALINDIA,UNKNOWN,2025-10-01,2025-11-01
RBLBANK,RBLBANK,UNKNOWN,2025-10-01,2025-11-01
CIPLA,CIPLA,UNKNOWN,2025-10-01,2025-11-01
BANKBARODA,BANKBARODA,UNKNOWN,2025-10-01,2025-11-01
RVNL,RVNL,UNKNOWN,2025-10-01,2025-11-01
GAIL,GAIL,UNKNOWN,2025-10-01,2025-11-01
VMM,VMM,UNKNOWN,2025-10-01,2025-11-01
POWERINDIA,POWERINDIA,UNKNOWN,2025-10-01,2025-11-01
ADANIENT,ADANIENT,UNKNOWN,2025-10-01,2025-11-01
DMART,DMART,UNKNOWN,2025-10-01,2025-11-01
DRREDDY,DRREDDY,UNKNOWN,2025-10-01,2025-11-01
HDFCLIFE,HDFCLIFE,UNKNOWN,2025-10-01,2025-11-01
LUPIN,LUPIN,UNKNOWN,2025-10-01,2025-11-01
SOLARINDS,SOLARINDS,UNKNOWN,2025-10-01,2025-11-01
PNB,PNB,UNKNOWN,2025-10-01,2025-11-01
AUBANK,AUBANK,UNKNOWN,2025-10-01,2025-11-01
BHEL,BHEL,UNKNOWN,2025-10-01,2025-11-01
HINDPETRO,HINDPETRO,UNKNOWN,2025-10-01,2025-11-01
POLYCAB,POLYCAB,UNKNOWN,2025-10-01,2025-11-01
MOTHERSON,MOTHERSON,UNKNOWN,2025-10-01,2025-11-01
HDFCBANK,HDFCBANK,UNKNOWN,2025-11-01,2025-12-01
RELIANCE,RELIANCE,UNKNOWN,2025-11-01,2025-12-01
ICICIBANK,ICICIBANK,UNKNOWN,2025-11-01,2025-12-01
BSE,BSE,UNKNOWN,2025-11-01,2025-12-01
INFY,INFY,UNKNOWN,2025-11-01,2025-12-01
BHARTIARTL,BHARTIARTL,UNKNOWN,2025-11-01,2025-12-01
ETERNAL,ETERNAL,UNKNOWN,2025-11-01,2025-12-01
TCS,TCS,UNKNOWN,2025-11-01,2025-12-01
M&M,M&M,UNKNOWN,2025-11-01,2025-12-01
SBIN,SBIN,UNKNOWN,2025-11-01,2025-12-01
TATAMOTORS,TATAMOTORS,UNKNOWN,2025-11-01,2025-12-01
AXISBANK,AXISBANK,UNKNOWN,2025-11-01,2025-12-01
BAJFINANCE,BAJFINANCE,UNKNOWN,2025-11-01,2025-12-01
KOTAKBANK,KOTAKBANK,UNKNOWN,2025-11-01,2025-12-01
BEL,BEL,UNKNOWN,2025-11-01,2025-12-01
LT,LT,UNKNOWN,2025-11-01,2025-12-01
HAL,HAL,UNKNOWN,2025-11-01,2025-12-01
WAAREEENER,WAAREEENER,UNKNOWN,2025-11-01,2025-12-01
ITC,ITC,UNKNOWN,2025-11-01,2025-12-01
SWIGGY,SWIGGY,UNKNOWN,2025-11-01,2025-12-01
MAZDOCK,MAZDOCK,UNKNOWN,2025-11-01,2025-12-01
DIXON,DIXON,UNKNOWN,2025-11-01,2025-12-01
INDIGO,INDIGO,UNKNOWN,2025-11-01,2025-12-01
TRENT,TRENT,UNKNOWN,2025-11-01,2025-12-01
PAYTM,PAYTM,UNKNOWN,2025-11-01,2025-12-01
MARUTI,MARUTI,UNKNOWN,2025-11-01,2025-12-01
CDSL,CDSL,UNKNOWN,2025-11-01,2025-12-01
IDEA,IDEA,UNKNOWN,2025-11-01,2025-12-01
HCLTECH,HCLTECH,UNKNOWN,2025-11-01,2025-12-01
MCX,MCX,UNKNOWN,2025-11-01,2025-12-01
JIOFIN,JIOFIN,UNKNOWN,2025-11-01,2025-12-01
GRSE,GRSE,UNKNOWN,2025-11-01,2025-12-01
TATASTEEL,TATASTEEL,UNKNOWN,2025-11-01,2025-12-01
SUNPHARMA,SUNPHARMA,UNKNOWN,2025-11-01,2025-12-01
SUZLON,SUZLON,UNKNOWN,2025-11-01,2025-12-01
VEDL,VEDL,UNKNOWN,2025-11-01,2025-12-01
HINDUNILVR,HINDUNILVR,UNKNOWN,2025-11-01,2025-12-01
